,aug-cc-pVQZ_B2-PLYP-D3BJ,aug-cc-pVQZ_B3LYP-D3BJ,aug-cc-pVQZ_B3LYP-D3BJ-a,aug-cc-pVQZ_BLYP-D3BJ,aug-cc-pVQZ_B-LYP-osUW12-D3BJ,aug-cc-pVQZ_CAM-B3LYP-D3BJ,aug-cc-pVQZ_DSD-BLYP-D3BJ,aug-cc-pVQZ_MP2,aug-cc-pVQZ_PBE0-D3BJ,aug-cc-pVQZ_PBE-D3BJ,aug-cc-pVQZ_wB97X-D3,aug-cc-pVQZ_wB97X-D3BJ,aug-cc-pVQZ_wB97X-MP2-D3BJ,aug-cc-pVQZ_wB97X-V,aug-cc-pVQZ_WM21-D3BJ,aug-cc-pVQZ_XCH-BLYP-UW12-D3BJ,aug-cc-pVQZ_B3LYP-D3BJ-n,aug-cc-pVQZ_wB97M-V,aug-cc-pVQZ_B3LYP-D3BJ_gvt,cc-pVQZ_B2-PLYP-D3BJ,cc-pVQZ_B3LYP-D3BJ,cc-pVQZ_BLYP-D3BJ,cc-pVQZ_B-LYP-osUW12-D3BJ,cc-pVQZ_CAM-B3LYP-D3BJ,cc-pVQZ_DSD-BLYP-D3BJ,cc-pVQZ_MP2,cc-pVQZ_PBE0-D3BJ,cc-pVQZ_PBE-D3BJ,cc-pVQZ_wB97X-D3,cc-pVQZ_wB97X-D3BJ,cc-pVQZ_wB97X-MP2-D3BJ,cc-pVQZ_WM21-D3BJ,cc-pVQZ_XCH-BLYP-UW12-D3BJ,cc-pVQZ_wB97X-V,cc-pVQZ_wB97M-V,cc-pVTZ_B2-PLYP-D3BJ,cc-pVTZ_B3LYP-D3BJ,cc-pVTZ_BLYP-D3BJ,cc-pVTZ_B-LYP-osUW12-D3BJ,cc-pVTZ_CAM-B3LYP-D3BJ,cc-pVTZ_DSD-BLYP-D3BJ,cc-pVTZ_MP2,cc-pVTZ_PBE0-D3BJ,cc-pVTZ_PBE-D3BJ,cc-pVTZ_wB97X-D3,cc-pVTZ_wB97X-D3BJ,cc-pVTZ_wB97X-MP2-D3BJ,cc-pVTZ_WM21-D3BJ,cc-pVTZ_XCH-BLYP-UW12-D3BJ,cc-pVTZ_wB97M-V,cc-pVTZ_wB97X-V,aug-cc-pVTZ_B2-PLYP-D3BJ,aug-cc-pVTZ_B3LYP-D3BJ,aug-cc-pVTZ_BLYP-D3BJ,aug-cc-pVTZ_B-LYP-osUW12-D3BJ,aug-cc-pVTZ_CAM-B3LYP-D3BJ,aug-cc-pVTZ_DSD-BLYP-D3BJ,aug-cc-pVTZ_MP2,aug-cc-pVTZ_PBE0-D3BJ,aug-cc-pVTZ_PBE-D3BJ,aug-cc-pVTZ_wB97X-D3,aug-cc-pVTZ_wB97X-D3BJ,aug-cc-pVTZ_wB97X-MP2-D3BJ,aug-cc-pVTZ_WM21-D3BJ,aug-cc-pVTZ_XCH-BLYP-UW12-D3BJ,aug-cc-pVTZ_wB97M-V,aug-cc-pVTZ_wB97X-V,aug-cc-pVTZ_B3LYP-D3BJ-num,aug-cc-pVTZ_B-LYP-osUW12-D3BJ-num,aug-cc-pVTZ_B3LYP-D3BJ-an,aug-cc-pVTZ_B3LYP-D3BJ-tight,aug-cc-pVTZ_B-LYP-osUW12-D3BJ-tight,aug-cc-pVTZ_XCH-BLYP-UW12-D3BJ-num,aug-cc-pVTZ_XCH-BLYP-UW12-D3BJ-tight,aug-cc-pVTZ_B-LYP-osUW12-D3BJ-num2,aug-cc-pVTZ_B3LYP-D3BJ-num2,aug-cc-pVTZ_B3LYP-D3BJ-an2,aug-cc-pVTZ_B-LYP-osUW12-D3BJ-tight2,aug-cc-pVTZ_B-LYP-osUW12-D3BJ-num2-tight,aug-cc-pVTZ_B-LYP-osUW12-D3BJ_14,aug-cc-pVTZ_TPSS-D3BJ,aug-cc-pVTZ_TPSSh-D3BJ,aug-cc-pVTZ_SCAN-D3BJ,aug-cc-pVTZ_XCH-BLYP-UW12-D3BJ_fc,cc-pVDZ_B2-PLYP-D3BJ,cc-pVDZ_B3LYP-D3BJ,cc-pVDZ_BLYP-D3BJ,cc-pVDZ_B-LYP-osUW12-D3BJ,cc-pVDZ_CAM-B3LYP-D3BJ,cc-pVDZ_DSD-BLYP-D3BJ,cc-pVDZ_MP2,cc-pVDZ_PBE0-D3BJ,cc-pVDZ_PBE-D3BJ,cc-pVDZ_wB97X-D3,cc-pVDZ_wB97X-D3BJ,cc-pVDZ_wB97X-MP2-D3BJ,cc-pVDZ_WM21-D3BJ,cc-pVDZ_XCH-BLYP-UW12-D3BJ,cc-pVDZ_wB97M-V,cc-pVDZ_wB97X-V,aug-cc-pVDZ_B2-PLYP-D3BJ,aug-cc-pVDZ_B3LYP-D3BJ,aug-cc-pVDZ_BLYP-D3BJ,aug-cc-pVDZ_B-LYP-osUW12-D3BJ,aug-cc-pVDZ_CAM-B3LYP-D3BJ,aug-cc-pVDZ_DSD-BLYP-D3BJ,aug-cc-pVDZ_MP2,aug-cc-pVDZ_PBE0-D3BJ,aug-cc-pVDZ_PBE-D3BJ,aug-cc-pVDZ_wB97X-D3,aug-cc-pVDZ_wB97X-D3BJ,aug-cc-pVDZ_wB97X-MP2-D3BJ,aug-cc-pVDZ_WM21-D3BJ,aug-cc-pVDZ_XCH-BLYP-UW12-D3BJ,aug-cc-pVDZ_wB97M-V,aug-cc-pVDZ_wB97X-V
18_H2S_6,-0.964995522,-0.968320639,-0.968320602,-0.971926103,-0.964506261,-0.966727892,-0.963345508,-0.970437239,-0.965344628,-0.968565433,-0.964859327,-0.967233212,-0.96886772,,-0.96860863,-0.95460215,-0.968310951,,-0.968320618,-0.964774663,-0.968283629,-0.971851676,-0.964458521,-0.966715523,-0.963057214,-0.970371338,-0.965315882,-0.968493206,-0.96483912,-0.967200666,-0.968825573,-0.968590131,-0.954624786,,,-0.964816507,-0.968451723,-0.971892488,-0.964638431,-0.966950966,-0.963053053,-0.970566636,-0.965546996,-0.968605882,-0.965091324,-0.967444179,-0.969172072,-0.968901782,-0.954916981,,,-0.965229458,-0.968714991,-0.972225704,-0.964874575,-0.967193111,-0.963573202,-0.970822911,-0.965750297,-0.968901206,-0.965207711,-0.967680711,-0.96945797,-0.969135055,-0.955033999,,,-0.968739809,-0.96484943,-0.968714852,-0.968709716,-0.964874495,-0.9550209,-0.955067717,,,,,,,,,,-0.958804006,-0.970685749,-0.973777827,-0.97738818,-0.969621987,-0.972204687,-0.969298966,-0.974728209,-0.970150221,-0.973249511,-0.970817787,-0.97243008,-0.974021777,-0.973801055,-0.960152302,,,-0.971934464,-0.974431891,-0.978243844,-0.970186426,-0.9727745,-0.970858794,-0.975902116,-0.970680633,-0.974025998,-0.971324653,-0.973040095,-0.974742646,-0.974369351,-0.960408955,,
18_H2S_7,-0.310241307,-0.311368678,-0.311368738,-0.314690151,-0.308757795,-0.309787162,-0.309480366,-0.303325932,-0.311858781,-0.315949033,-0.310141673,-0.309333681,-0.306875323,,-0.310718309,-0.30822361,-0.311370813,,-0.311368759,-0.310213513,-0.311388556,-0.314720195,-0.308768101,-0.309811856,-0.309417185,-0.303361281,-0.311860136,-0.315949296,-0.310146207,-0.309365134,-0.30700323,-0.310740135,-0.308209047,,,-0.310546753,-0.311800609,-0.315265061,-0.309080028,-0.310174527,-0.309690452,-0.303646579,-0.312160453,-0.316321013,-0.310502315,-0.309662421,-0.307274586,-0.311050296,-0.308497149,,,-0.310657072,-0.311693846,-0.315064263,-0.308995727,-0.310075121,-0.309837183,-0.303527961,-0.312125907,-0.316253114,-0.310486334,-0.309577717,-0.307097244,-0.310970228,-0.308496201,,,-0.311682365,-0.309017039,-0.311693998,-0.311731075,-0.308995832,-0.308772264,-0.3085071,,,,,,,,,,-0.308998338,-0.313195095,-0.314991676,-0.318900487,-0.311779211,-0.313214853,-0.311907728,-0.305711887,-0.314302806,-0.318975927,-0.312808802,-0.312196258,-0.309688712,-0.313612706,-0.311279393,,,-0.312168864,-0.314134897,-0.3177045,-0.311319931,-0.312420279,-0.311944251,-0.30538626,-0.314092151,-0.318407799,-0.312598489,-0.311682803,-0.309265466,-0.313079835,-0.310851101,,
18_H2S_8,-1.974e-06,-6.8e-08,4.5e-08,-3.37e-07,2.7e-08,2e-09,-2.343e-06,-2.323e-06,5e-09,-8.8e-08,4e-09,2e-09,-5.99e-07,,2e-09,7.5e-08,-4.688e-06,,-4.1e-08,-1.295e-06,1.73e-07,1.29e-07,-2.7e-08,9e-09,-2.434e-06,-1.335e-06,1.69e-07,1.6e-07,7.7e-08,4.7e-08,-1.902e-06,2.1e-08,1.59e-07,,,-1.83e-06,-2.19e-07,-3.5e-08,-7.1e-08,-4.9e-08,8.41e-07,-3.51e-07,-4e-08,-2e-08,-1.34e-07,4.2e-08,-6.22e-07,-8e-09,-2.4e-08,,,-1.324e-06,-1.35e-07,-3.11e-07,-3.6e-08,-2.41e-07,-3.46e-07,-2.168e-06,-1.04e-07,-2.32e-07,-2.7e-08,-2.1e-08,-1.92e-06,2.5e-08,-5.9e-08,,,-3.144e-06,2.2e-06,-4.1e-08,-1.25e-07,-9.2e-08,3.6403e-05,-1.53e-07,,,,,,,,,,-7.5e-08,-1.696e-06,4e-09,3.7e-08,1e-09,2e-09,-9.94e-07,-1.531e-06,-2.4e-08,1.2e-08,-1.3e-08,-9e-09,-1.488e-06,2e-09,1.9e-08,,,-5.42e-07,-1.3e-08,2.8e-08,-1.9e-08,5e-09,-4.88e-07,-2.974e-06,3.6e-08,7.8e-08,6e-09,4e-09,-1.713e-06,2e-09,-2.1e-08,,
22_HNO_0,-0.073328001,-0.067843829,-0.067843832,-0.068481472,-0.068856511,-0.067656255,-0.074354298,-0.06691879,-0.065863694,-0.065053591,-0.028142403,-0.067985736,-0.069562056,,-0.069779615,-0.066760171,-0.067837836,,-0.039563167,-0.073738335,-0.067924094,-0.068215239,-0.069159428,-0.067718325,-0.074317936,-0.06704463,-0.065962872,-0.064964774,-0.027755415,-0.06803161,-0.069919705,-0.069760573,-0.066896025,,,-0.073150489,-0.042496791,-0.043328416,-0.068455279,-0.042514012,-0.074515549,-0.067322724,-0.040357839,-0.040376683,-0.028428058,-0.043587347,-0.06987143,-0.069005673,-0.066356373,,,-0.073317351,-0.041481938,-0.042570725,-0.068597464,-0.042508887,-0.075146614,-0.067310964,-0.039881639,-0.040362716,-0.029209271,-0.043246404,-0.069243206,-0.069457921,-0.066441587,,,-0.040716709,-0.068546731,-0.041485961,-0.041911369,-0.043708887,-0.066431188,-0.04059131,,,,,,,,,,-0.066998738,-0.070997131,-0.064538106,-0.062788477,-0.066941457,-0.064797003,-0.073501813,-0.065824033,-0.063324078,-0.060289565,-0.023953733,-0.065543343,-0.067798568,-0.066876074,-0.064914707,,,-0.074749924,-0.068869489,-0.069304636,-0.070189126,-0.068731728,-0.07593713,-0.068068107,-0.066786816,-0.066062026,-0.027693489,-0.069054119,-0.070033371,-0.070671092,-0.067985173,,
22_HNO_1,0.435875554,0.433764518,0.433764494,0.440950562,0.430402079,0.431702379,0.435481597,0.418913861,0.432550977,0.440484683,0.436729474,0.431591032,0.427442209,,0.43551644,0.42712223,0.433697972,,0.437206324,0.436814403,0.434561475,0.441991719,0.43096226,0.43243353,0.43643509,0.419322489,0.43329137,0.441442838,0.437398424,0.432267439,0.427582856,0.436232002,0.427809319,,,0.438305573,0.439007884,0.446409666,0.432232577,0.436721484,0.437918942,0.420249339,0.437503866,0.445554948,0.438430574,0.436433388,0.428741319,0.43752127,0.429118279,,,0.437317396,0.437659537,0.444791053,0.430961042,0.435435116,0.437430961,0.419436311,0.436270913,0.444021394,0.437262686,0.435285269,0.427742195,0.436213507,0.42780601,,,0.436305628,0.430989235,0.437659183,0.437642138,0.434204058,0.427802673,0.431016986,,,,,,,,,,0.428873618,0.443160741,0.441609003,0.449631497,0.437434505,0.439224809,0.442124566,0.424248617,0.439235866,0.448023271,0.443390789,0.438402144,0.434230404,0.442586991,0.43451335,,,0.441134619,0.438140496,0.445474615,0.434665023,0.436013038,0.440620809,0.423045138,0.436428224,0.444455735,0.441171404,0.435685202,0.431445842,0.439702993,0.431618122,,
22_HNO_2,9.023e-06,-5.8e-08,8.6e-08,2.41e-07,-2.1e-08,-1e-09,2.17e-07,2.38e-07,-8e-09,-9.2e-08,-4.5e-08,-4e-09,-4.39e-07,,-5e-09,5.9e-08,-6.8e-08,,-3.3161e-05,3.8e-07,2.5e-08,1.34e-07,-4.1e-08,1.41e-07,-6.05e-07,-6.9e-08,5.9e-08,1.13e-07,7.81e-07,2.6e-08,2.652e-06,4.3e-08,3.6e-08,,,1.35e-07,-6.13e-07,4.13e-07,-4.1e-08,-5.63e-07,1.282e-06,9.7e-08,1.576e-06,1.706e-06,7.11e-07,1.048e-06,-4.1e-07,-7e-08,3.8e-08,,,4.105e-06,1.4e-06,7.02e-07,-8.1e-08,-2.966e-06,4.25e-07,2.3e-07,3.84e-07,2.54e-07,1.63e-07,-1.9e-08,2.71e-07,-3.8e-08,-8.2e-08,,,-3.4035e-05,-2.4993e-05,1.684e-06,3.15e-06,-2.219e-06,7.5562e-05,-2.536e-06,,,,,,,,,,-1.16e-07,-2.17e-07,-1.8e-08,4e-09,2e-08,2.2e-08,-4.4e-07,3.1e-07,-2e-08,1.1e-08,1.2e-08,1e-08,2.08e-07,5e-09,9e-09,,,-7.5e-08,7e-09,-7e-09,6e-09,-1.9e-08,-3.34e-07,-2.36e-07,1.9e-08,-2.1e-08,1.12e-07,-7e-09,-6.1e-08,-4e-09,-1.4e-08,,
22_HNO_3,0.954960578,0.953255617,0.953255652,0.966178334,0.945127243,0.948073252,0.953419692,0.929645997,0.948320229,0.96253622,0.926018942,0.946486403,0.940579255,,0.951607746,0.940066788,0.953258381,,0.938997652,0.954248076,0.952948291,0.96586599,0.944929392,0.947762467,0.952503248,0.929402618,0.948017334,0.96225097,0.925498634,0.946181999,0.940357866,0.951276704,0.939772571,,,0.95461112,0.94061721,0.954023824,0.944857503,0.935489552,0.95291835,0.929840431,0.935666219,0.950501473,0.926254451,0.93423633,0.94006816,0.951267434,0.939791692,,,0.955766886,0.940441654,0.953659077,0.945395025,0.935841139,0.954121708,0.930313767,0.935777518,0.950512961,0.92700622,0.934391013,0.941338103,0.951837723,0.940310299,,,0.941907372,0.945367572,0.940443775,0.940646901,0.932819552,0.940309857,0.927219331,,,,,,,,,,0.941804845,0.95855529,0.957341159,0.971624932,0.94838243,0.95169384,0.956528931,0.931892457,0.951498421,0.96701062,0.928204306,0.949689436,0.943622071,0.954742491,0.943427117,,,0.960829642,0.958012176,0.971282546,0.949533043,0.952628386,0.959624586,0.933486771,0.952418281,0.966894209,0.929307192,0.950732698,0.945194639,0.955777853,0.94451281,,
22_HNO_4,-0.194429539,-0.190613784,-0.190613774,-0.19353681,-0.189614187,-0.189976881,-0.194965207,-0.183977537,-0.189470455,-0.192748255,-0.275328713,-0.190154195,-0.186773874,,-0.191075287,-0.187709807,-0.190685069,,-0.251878273,-0.194261656,-0.191013879,-0.19401303,-0.189654442,-0.190326461,-0.195936177,-0.184211156,-0.189868743,-0.193198977,-0.276434581,-0.19048189,-0.187041877,-0.191466082,-0.188067116,,,-0.196461862,-0.246552225,-0.247745034,-0.192119056,-0.245374474,-0.197307275,-0.184710783,-0.245713622,-0.246370387,-0.275517117,-0.243982762,-0.188784386,-0.193599696,-0.190146915,,,-0.195745493,-0.248928111,-0.250557311,-0.191491136,-0.245701447,-0.195443266,-0.18433195,-0.24681154,-0.247554419,-0.274203881,-0.245001392,-0.188244617,-0.192997589,-0.189603447,,,-0.249304083,-0.191662687,-0.248919552,-0.248064716,-0.245567655,-0.189625529,-0.245822911,,,,,,,,,,-0.190073333,-0.196049136,-0.193140385,-0.1953866,-0.192018609,-0.192565128,-0.196800099,-0.185883437,-0.191576763,-0.194285539,-0.280526668,-0.192394179,-0.188148056,-0.193841315,-0.190218839,,,-0.19608651,-0.192837665,-0.195682048,-0.191496304,-0.192165936,-0.198070872,-0.186118087,-0.191511673,-0.194490309,-0.280120376,-0.192160666,-0.189063669,-0.193575318,-0.189997498,,
22_HNO_5,6.214e-06,1.14e-07,-7.8e-08,-5.41e-07,-1.39e-07,-2e-08,-2.3e-08,7.9e-08,-4e-08,-2.44e-07,-9.1e-08,-1.4e-08,-5.25e-07,,-2.2e-08,-2.22e-07,-2.03e-07,,9.4044e-05,1.52e-07,-1.26e-07,-1.34e-07,1.28e-07,-3.87e-07,4.63e-07,3.95e-07,-2.68e-07,-3.49e-07,-2.415e-06,-7.4e-08,1.698e-06,-1.41e-07,-1.73e-07,,,2.12e-07,4.766e-06,-4.581e-06,2.69e-07,1.786e-06,1.3e-06,-2.01e-07,-7.38e-06,-1.0298e-05,-2.8e-06,-3.084e-06,3.91e-07,3.05e-07,-5.8e-08,,,2.296e-06,2.969e-06,-5.907e-06,2.22e-07,1.2259e-05,6.32e-07,3.49e-07,-5.653e-06,-5.637e-06,4.49e-07,-2.34e-07,1.419e-06,9.4e-08,1.64e-07,,,-2.1008e-05,3.407e-06,-7.982e-06,-6.999e-06,7.772e-06,2.0148e-05,1.1932e-05,,,,,,,,,,3.35e-07,-2.15e-07,1.08e-07,-1e-08,-1e-07,-9.1e-08,-4.75e-07,4.5e-07,4.3e-08,2.6e-08,-1.98e-07,-4.3e-08,3.38e-07,-1.2e-08,4e-08,,,3.2e-07,1.4e-08,-5e-08,6e-09,4.7e-08,-2.32e-07,-2e-09,-4.5e-08,6e-08,-3.78e-07,3.1e-08,1.56e-07,8e-09,6e-09,,
22_HNO_6,-0.881112679,-0.885411783,-0.885411814,-0.897696857,-0.876270727,-0.880416991,-0.877268986,-0.862713458,-0.882456529,-0.897482623,-0.897876534,-0.878500661,-0.872272032,,-0.881828126,-0.873306612,-0.885412734,,-0.899434474,-0.880728671,-0.885024191,-0.897650746,-0.875769959,-0.880044136,-0.877230163,-0.862345634,-0.882054457,-0.897286191,-0.897743214,-0.878150384,-0.87172188,-0.881516126,-0.872876541,,,-0.881408491,-0.898120414,-0.910695402,-0.876402218,-0.892975533,-0.877775497,-0.86250477,-0.895308374,-0.910124784,-0.897826388,-0.890648977,-0.872683327,-0.882261755,-0.873435313,,,-0.881806849,-0.89895971,-0.911088347,-0.876797555,-0.893332247,-0.878430522,-0.862991317,-0.895895874,-0.910150239,-0.897796944,-0.891144602,-0.872402389,-0.882379797,-0.873868707,,,-0.897484069,-0.876868606,-0.898957807,-0.898735525,-0.889110658,-0.873870106,-0.886628015,,,,,,,,,,-0.874806102,-0.888552137,-0.892803047,-0.90883645,-0.881440967,-0.886896832,-0.885407455,-0.866056099,-0.888174337,-0.90672105,-0.904250568,-0.884146087,-0.876634537,-0.887866411,-0.878512404,,,-0.885939457,-0.889142682,-0.901977905,-0.879343912,-0.883896653,-0.882770983,-0.865406459,-0.885631459,-0.900832177,-0.901613697,-0.881678574,-0.874783922,-0.885106755,-0.876527632,,
22_HNO_7,-0.24219478,-0.243150734,-0.24315072,-0.247413752,-0.240787892,-0.241725497,-0.241345219,-0.234932548,-0.243080522,-0.247736429,-0.161400761,-0.241436837,-0.240596415,,-0.244441153,-0.239412423,-0.243209492,,-0.185328051,-0.242398514,-0.243547595,-0.247978689,-0.241307817,-0.242107069,-0.24022051,-0.235106512,-0.243422627,-0.248243861,-0.160963843,-0.241785549,-0.241743376,-0.24476592,-0.239742203,,,-0.241706336,-0.192455659,-0.198664632,-0.240113521,-0.191347011,-0.240661362,-0.235533389,-0.191790244,-0.199184562,-0.162913457,-0.192450626,-0.241154395,-0.243921574,-0.238971364,,,-0.240986134,-0.188731427,-0.194233742,-0.239469906,-0.189733669,-0.240347713,-0.235099407,-0.189459373,-0.196466975,-0.163058805,-0.190283878,-0.240370981,-0.243215918,-0.238202564,,,-0.190992354,-0.239348639,-0.188739632,-0.189577422,-0.188636402,-0.238190628,-0.185194076,,,,,,,,,,-0.238800284,-0.246933018,-0.248468618,-0.254244897,-0.245415896,-0.24665968,-0.247092406,-0.238360451,-0.247659104,-0.253737732,-0.162864121,-0.246007965,-0.244225091,-0.248745676,-0.244294512,,,-0.244875926,-0.245302831,-0.249792567,-0.243168719,-0.243847102,-0.244144703,-0.236922298,-0.244916551,-0.249965427,-0.161051028,-0.243524536,-0.24224924,-0.246127675,-0.241620624,,
22_HNO_8,5.088e-06,-5.5e-08,-8e-09,3e-07,1.61e-07,2.2e-08,5.44e-07,3.53e-07,4.8e-08,3.36e-07,1.36e-07,1.8e-08,-3.99e-07,,2.7e-08,1.63e-07,-9.6e-08,,-6.0883e-05,4.14e-07,1.01e-07,-1e-09,-8.8e-08,2.47e-07,-1.54e-06,-2.61e-07,2.08e-07,2.36e-07,1.633e-06,4.8e-08,2.016e-06,9.8e-08,1.36e-07,,,1.42e-07,-4.153e-06,4.168e-06,-2.27e-07,-1.222e-06,1.533e-06,1.24e-07,5.804e-06,8.592e-06,2.089e-06,2.036e-06,-7.98e-07,-2.36e-07,2e-08,,,3.871e-06,-4.369e-06,5.205e-06,-1.41e-07,-9.294e-06,9.7e-08,9.8e-08,5.268e-06,5.383e-06,-6.12e-07,2.53e-07,-5.38e-07,-5.6e-08,-8.2e-08,,,-4.5707e-05,-3.7507e-05,6.298e-06,3.849e-06,-5.554e-06,9.9632e-05,-9.396e-06,,,,,,,,,,-2.19e-07,-1.52e-07,-9e-08,7e-09,8e-08,6.9e-08,-3.95e-07,1.17e-07,-2.3e-08,-3.7e-08,1.86e-07,3.3e-08,1.57e-07,7e-09,-4.9e-08,,,-2.76e-07,-2.1e-08,5.8e-08,-1.2e-08,-2.8e-08,-4.61e-07,-1.36e-07,2.6e-08,-3.9e-08,2.65e-07,-2.4e-08,-3.02e-07,-4e-09,8e-09,,
26_N2O_0,8.3982e-05,-2.21e-07,1.3e-08,-1.11e-07,2.02e-07,-2.1e-08,0.000285763,3.19e-07,-1.6e-08,-2.09e-07,9e-09,7e-09,-3.862e-06,,9e-08,-2.8e-08,8.22e-07,,3.36e-07,-6.474e-06,1.28e-07,-4.42e-07,5.8e-08,-1.55e-07,8.691e-06,-1.44e-07,1.52e-07,3.59e-07,2.25e-07,1.84e-07,8.3e-07,-1.47e-07,3.1e-08,,,6.01e-07,-7.9e-08,-3.4e-08,-2.6e-08,4.4e-08,3.5e-08,2.06e-07,4.3e-08,-3.6e-08,-4.4e-08,-1.01e-07,-1.95e-07,-1.7e-08,-7.3e-08,,,7.97e-07,-1.78e-07,-2.64e-07,-8.2e-08,-2.4e-08,4.96e-07,2.43e-07,2e-09,-1.53e-07,-5.5e-08,-1.24e-07,1.329e-06,-5e-08,-6.9e-08,,,-1.716e-06,1.638e-06,-1.23e-07,-1.47e-07,4.3e-08,-6.945e-06,-5.2e-08,,,,,,,,,,-1.53e-07,3.98e-07,5e-09,-1.6e-07,3.1e-08,-1.56e-07,9.7e-08,3.68e-07,3e-08,2.28e-07,4.5e-08,-2.8e-08,2.45e-07,8.4e-08,-3.4e-08,,,-4.222e-06,3.4e-08,-3.4e-08,-2e-09,-2.8e-08,1.752e-06,6e-08,7e-09,-3e-08,-5.5e-08,-4.7e-08,4.5e-08,-4.5e-08,-1.2e-08,,
26_N2O_1,-3.74e-06,-2.4e-07,2.02e-07,-2.21e-07,-2.01e-07,1.2e-08,5.4889e-05,-7e-09,-4e-09,-2.12e-07,-3e-09,1e-09,3.886e-06,,-1.43e-07,1.8e-08,-7.24e-07,,-3.49e-07,-5.812e-06,-8.7e-08,4.1e-08,9.1e-08,1.88e-07,8.672e-06,7.4e-08,1.75e-07,-1.04e-07,-1.5e-08,-1.83e-07,2.03e-07,-8e-09,-2.8e-08,,,-6.24e-07,-4.4e-08,5.2e-08,2.7e-08,-6.7e-08,-8.66e-07,1.14e-07,-1.1e-08,-2.7e-08,-9e-09,3.1e-08,3.75e-07,1.7e-08,-4.1e-08,,,-3.31e-07,-1.3e-08,-2.3e-07,-5.7e-08,-1.15e-07,-2.34e-07,-3.85e-07,-3.1e-08,-1.9e-07,-1.26e-07,4.3e-08,-4.02e-07,3.3e-08,-9.8e-08,,,-1.364e-06,-2.614e-06,-8.4e-08,-1.3e-07,4e-09,-2.801e-06,-4.1e-08,,,,,,,,,,-1.16e-07,5.62e-07,-3.6e-08,-1.79e-07,-4.9e-08,-1.54e-07,2.36e-07,-1.86e-07,2.6e-08,-3.33e-07,-6e-08,3e-09,4.48e-07,-8.9e-08,-4.3e-08,,,-3.37e-07,-2.7e-08,-1.7e-08,-2.3e-08,9.6e-08,-1.21e-07,-3.2e-08,1.4e-08,-1.05e-07,-1.39e-07,-3.6e-08,1.24e-07,-3.3e-08,-3e-09,,
26_N2O_2,-1.129815958,-1.121618266,-1.121618271,-1.137976024,-1.113527004,-1.11476643,-1.128995822,-1.090240505,-1.116851309,-1.134695642,-1.115170763,-1.113231671,-1.106112515,,-1.121506438,-1.107412945,-1.121555007,,-1.121613411,-1.129786595,-1.121654565,-1.138015098,-1.113560742,-1.114787754,-1.128815865,-1.090229721,-1.116893586,-1.134738888,-1.115181126,-1.11323874,-1.106169331,-1.121539925,-1.107465649,,,-1.131543447,-1.122780761,-1.139109793,-1.114725303,-1.115840395,-1.130875399,-1.091511419,-1.11792161,-1.135738749,-1.116114431,-1.114196816,-1.107256472,-1.122640378,-1.108662973,,,-1.131404895,-1.122491598,-1.138792262,-1.11437506,-1.115586555,-1.130831532,-1.091312866,-1.117681329,-1.135473802,-1.115887854,-1.113998036,-1.107125464,-1.122425998,-1.10830854,,,-1.122553286,-1.114478616,-1.122491598,-1.12248644,-1.114364871,-1.108297315,-1.108308541,,,,,,,,,,-1.110708129,-1.141200466,-1.132404255,-1.149470224,-1.123777232,-1.125266085,-1.140811031,-1.098411928,-1.125935143,-1.14453452,-1.124910036,-1.122828127,-1.11547618,-1.131448167,-1.118194033,,,-1.142972695,-1.133195245,-1.150085195,-1.12464391,-1.126187678,-1.143302694,-1.100094043,-1.126969783,-1.145300636,-1.125939929,-1.123973046,-1.116628731,-1.132418703,-1.118826953,,
26_N2O_3,7.7017e-05,1.8e-08,-4e-09,1.4e-08,-2e-09,0.0,0.000144131,-1.8e-08,0.0,-5.2e-08,2e-09,2e-09,1.577e-06,,-9e-09,-6e-09,7.21e-07,,2.42e-07,-1.5117e-05,-4.8e-08,3.5e-07,-3e-09,1.6e-08,4.844e-06,-1.27e-07,6e-09,-2e-09,-5.7e-08,0.0,1.288e-06,1e-08,-3e-09,,,1.092e-06,1.2e-08,3.5e-08,-2e-09,-4e-09,3.6e-07,-4.1e-08,1.5e-08,-1.8e-08,1.7e-08,-1e-09,-8.5e-08,8e-09,4.7e-08,,,-3.7e-08,-8e-09,-2e-08,-1e-08,-5.5e-08,-1.61e-07,1.47e-07,-2.5e-08,8.4e-08,-1.8e-08,-0.0,5.68e-07,-2e-09,7e-09,,,-2.94e-07,9.477e-06,3e-09,-4.4e-08,3e-09,7.468e-06,-2e-09,,,,,,,,,,2.4e-08,6.37e-07,2.3e-08,8e-09,-1.3e-08,1.5e-08,-2.18e-07,2.3e-07,-8e-09,-5.3e-08,-0.0,-1.5e-08,1.09e-07,-7.2e-08,-5e-09,,,-1.054e-06,-4e-09,-8e-09,1e-09,9e-09,3.99e-07,4.7e-08,5e-09,-7e-09,4e-09,-3e-09,2.82e-07,1e-09,-3e-09,,
